mixture,T_K,Tc_K,Pc_bar,kij,phi_ij,mode,point_type,P_bar,P_bub_bar,P_dew_bar,gamma_Parachor_mN_m,gamma_WSD_mN_m,mixcorr_WSD,M_liq_g_per_mol,M_vap_g_per_mol,rho_liq_kg_per_m3,rho_vap_kg_per_m3,z_CO2,z_Methane,x_CO2,x_Methane,y_CO2,y_Methane
CO2;Methane,205.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.456195,15.691303,3.194339,17.54647335,2.6e-07,0.9801476,43.45428704,26.76015375,1194.914306,14.403989,0.95,0.05,0.980148,0.019852,0.383226,0.616774
CO2;Methane,205.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.798465,15.691303,3.194339,17.72637753,2.6e-07,0.98266138,43.52458998,27.57569662,1197.990757,13.630875,0.95,0.05,0.982661,0.017339,0.412387,0.587613
CO2;Methane,205.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.140735,15.691303,3.194339,17.90553038,2.7e-07,0.98514282,43.59398864,28.54205237,1201.02951,12.866444,0.95,0.05,0.985143,0.014857,0.44694,0.55306
CO2;Methane,205.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.483005,15.691303,3.194339,18.08395049,2.7e-07,0.98759303,43.66251378,29.70473008,1204.031841,12.110552,0.95,0.05,0.987593,0.012407,0.488513,0.511487
CO2;Methane,205.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.825275,15.691303,3.194339,18.26165592,2.7e-07,0.99001309,43.73019579,31.1295362,1206.999016,11.363064,0.95,0.05,0.990013,0.009987,0.539459,0.460541
CO2;Methane,205.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.167545,15.691303,3.194339,18.43866483,2.7e-07,0.9924041,43.79706521,32.91524451,1209.932307,10.623832,0.95,0.05,0.992404,0.007596,0.60331,0.39669
CO2;Methane,205.0,300.705989,77.909632,0.0,1.0,envelope,dew,4.509815,15.691303,3.194339,18.61499945,2.8e-07,0.99476717,43.8631532,35.21706769,1212.833035,9.892611,0.95,0.05,0.994767,0.005233,0.685614,0.314386
CO2;Methane,205.0,300.705989,77.909632,0.0,1.0,envelope,dew,3.852085,15.691303,3.194339,18.79069305,2.8e-07,0.99710341,43.9284909,38.29356005,1215.702517,9.168829,0.95,0.05,0.997103,0.002897,0.795619,0.204381
CO2;Methane,205.0,300.705989,77.909632,0.0,1.0,envelope,dew,3.194355,15.691303,3.194339,18.96581713,2.8e-07,0.99941366,43.99310186,42.61102201,1218.54173,8.450997,0.95,0.05,0.999414,0.000586,0.949995,0.050005
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.823048,15.823127,3.355557,15.31735838,2.3e-07,0.95000036,42.61115805,22.58505444,1154.734901,23.897328,0.95,0.05,0.95,0.05,0.233939,0.766061
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.166865,15.823127,3.355557,15.50455484,2.3e-07,0.95294886,42.69361889,22.81432026,1158.315314,23.017639,0.95,0.05,0.952949,0.047051,0.242137,0.757863
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.510683,15.823127,3.355557,15.69077425,2.3e-07,0.95585016,42.77475957,23.0651447,1161.841054,22.149225,0.95,0.05,0.95585,0.04415,0.251106,0.748894
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.8545,15.823127,3.355557,15.87604656,2.4e-07,0.95870605,42.85463042,23.34056131,1165.314166,21.291758,0.95,0.05,0.958706,0.041294,0.260954,0.739046
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.198317,15.823127,3.355557,16.06040246,2.4e-07,0.96151823,42.93327887,23.64420634,1168.736625,20.44493,0.95,0.05,0.961518,0.038482,0.271811,0.728189
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.542134,15.823127,3.355557,16.24386741,2.4e-07,0.96428831,43.01074969,23.98047584,1172.11022,19.608443,0.95,0.05,0.964288,0.035712,0.283835,0.716165
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.885951,15.823127,3.355557,16.42646803,2.4e-07,0.96701779,43.08708523,24.35473449,1175.436696,18.782021,0.95,0.05,0.967018,0.032982,0.297217,0.702783
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.229768,15.823127,3.355557,16.60822896,2.5e-07,0.96970811,43.16232559,24.77359739,1178.717694,17.965402,0.95,0.05,0.969708,0.030292,0.312194,0.687806
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,bubble,10.573585,15.823127,3.355557,16.78917361,2.5e-07,0.97236064,43.23650881,25.24531609,1181.954771,17.158339,0.95,0.05,0.972361,0.027639,0.329061,0.670939
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,bubble,9.917403,15.823127,3.355557,16.96932427,2.5e-07,0.97497665,43.30967108,25.78031697,1185.149412,16.360603,0.95,0.05,0.974977,0.025023,0.34819,0.65181
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.26122,15.823127,3.355557,17.14870235,2.5e-07,0.9775574,43.3818469,26.39196662,1188.303038,15.571978,0.95,0.05,0.977557,0.022443,0.370061,0.629939
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.605037,15.823127,3.355557,17.32732691,2.6e-07,0.98010405,43.45306929,27.09768439,1191.416988,14.79227,0.95,0.05,0.980104,0.019896,0.395295,0.604705
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.948854,15.823127,3.355557,17.5052181,2.6e-07,0.98261775,43.52336999,27.92059991,1194.492587,14.021299,0.95,0.05,0.982618,0.017382,0.424719,0.575281
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.292671,15.823127,3.355557,17.68239378,2.6e-07,0.98509959,43.59277969,28.89209393,1197.531096,13.258904,0.95,0.05,0.9851,0.0149,0.459456,0.540544
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.636488,15.823127,3.355557,17.85887145,2.6e-07,0.98755064,43.66132835,30.05582243,1200.533754,12.50494,0.95,0.05,0.987551,0.012449,0.501067,0.498933
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.980305,15.823127,3.355557,18.03466832,2.7e-07,0.98997197,43.72904558,31.47433887,1203.501793,11.759267,0.95,0.05,0.989972,0.010028,0.551788,0.448212
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.324122,15.823127,3.355557,18.20980242,2.7e-07,0.99236462,43.79596103,33.24049936,1206.436453,11.021719,0.95,0.05,0.992365,0.007635,0.61494,0.38506
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,dew,4.66794,15.823127,3.355557,18.38429564,2.7e-07,0.99472968,43.86210473,35.49823309,1209.338997,10.292016,0.95,0.05,0.99473,0.00527,0.695668,0.304332
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,dew,4.011757,15.823127,3.355557,18.55818206,2.7e-07,0.99706819,43.92750604,38.48319976,1212.210665,9.569536,0.95,0.05,0.997068,0.002932,0.8024,0.1976
CO2;Methane,206.0,300.705989,77.909632,0.0,1.0,envelope,dew,3.355574,15.823127,3.355557,18.73153274,2.8e-07,0.9993809,43.99218559,42.61102224,1215.052303,8.852774,0.95,0.05,0.999381,0.000619,0.949996,0.050004
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.962305,15.962385,3.522963,15.12301372,2.2e-07,0.95000036,42.61115812,22.83664398,1151.288039,24.272395,0.95,0.05,0.95,0.05,0.242935,0.757065
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.307604,15.962385,3.522963,15.30774479,2.3e-07,0.95294076,42.69339222,23.07242066,1154.857622,23.396201,0.95,0.05,0.952941,0.047059,0.251366,0.748634
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.652902,15.962385,3.522963,15.49155222,2.3e-07,0.95583495,42.77433434,23.33008293,1158.373772,22.53109,0.95,0.05,0.955835,0.044165,0.260579,0.739421
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.998201,15.962385,3.522963,15.6744638,2.3e-07,0.95868468,42.85403274,23.61267162,1161.838449,21.676746,0.95,0.05,0.958685,0.041315,0.270683,0.729317
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.3435,15.962385,3.522963,15.85650746,2.3e-07,0.96149156,42.932533,23.92382359,1165.253535,20.83287,0.95,0.05,0.961492,0.038508,0.281809,0.718191
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.688799,15.962385,3.522963,16.03770725,2.4e-07,0.96425715,43.00987816,24.26792477,1168.620761,19.999178,0.95,0.05,0.964257,0.035743,0.294113,0.705887
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.034097,15.962385,3.522963,16.21808768,2.4e-07,0.96698288,43.08610901,24.65031307,1171.941801,19.175402,0.95,0.05,0.966983,0.033017,0.307786,0.692214
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.379396,15.962385,3.522963,16.39767162,2.4e-07,0.96967016,43.16126422,25.07755082,1175.218235,18.361289,0.95,0.05,0.96967,0.03033,0.323062,0.676938
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,bubble,10.724695,15.962385,3.522963,16.5764808,2.4e-07,0.97232029,43.23538052,25.55779643,1178.451565,17.556601,0.95,0.05,0.97232,0.02768,0.340234,0.659766
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,bubble,10.069994,15.962385,3.522963,16.75453593,2.5e-07,0.97493453,43.3084929,26.1013199,1181.643224,16.761116,0.95,0.05,0.974935,0.025065,0.359668,0.640332
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.415292,15.962385,3.522963,16.9318569,2.5e-07,0.97751406,43.38063478,26.72123163,1184.794585,15.974627,0.95,0.05,0.977514,0.022486,0.381834,0.618166
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.760591,15.962385,3.522963,17.10846164,2.5e-07,0.98006003,43.45183818,27.43453462,1187.906949,15.196945,0.95,0.05,0.98006,0.01994,0.407339,0.592661
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.10589,15.962385,3.522963,17.28436882,2.5e-07,0.98257355,43.5221339,28.26368045,1190.981596,14.427894,0.95,0.05,0.982574,0.017426,0.436987,0.563013
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.451189,15.962385,3.522963,17.45959524,2.6e-07,0.98505569,43.59155181,29.23893373,1194.019754,13.667317,0.95,0.05,0.985056,0.014944,0.471858,0.528142
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.796487,15.962385,3.522963,17.63415746,2.6e-07,0.98750747,43.66012104,30.40207928,1197.022628,12.915066,0.95,0.05,0.987507,0.012493,0.513448,0.486552
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.141786,15.962385,3.522963,17.80807194,2.6e-07,0.98992995,43.72787039,31.81245083,1199.991412,12.170994,0.95,0.05,0.98993,0.01007,0.563878,0.436122
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.487085,15.962385,3.522963,17.98135637,2.6e-07,0.99232413,43.79482864,33.55716968,1202.92731,11.434913,0.95,0.05,0.992324,0.007676,0.626263,0.373737
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,dew,4.832384,15.962385,3.522963,18.1540327,2.7e-07,0.99469106,43.86102463,35.76948325,1205.831532,10.706511,0.95,0.05,0.994691,0.005309,0.705367,0.294633
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,dew,4.177682,15.962385,3.522963,18.32613554,2.7e-07,0.99703172,43.9264859,38.66395708,1208.705236,9.985118,0.95,0.05,0.997032,0.002968,0.808863,0.191137
CO2;Methane,207.0,300.705989,77.909632,0.0,1.0,envelope,dew,3.522981,15.962385,3.522963,18.4977354,2.7e-07,0.99934674,43.99123035,42.61102248,1211.549144,9.269222,0.95,0.05,0.999347,0.000653,0.949996,0.050004
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.109066,16.109147,3.696713,14.92855931,2.2e-07,0.95000036,42.6111582,23.09192445,1147.828289,24.667077,0.95,0.05,0.95,0.05,0.252063,0.747937
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.455786,16.109147,3.696713,15.11086967,2.2e-07,0.95293268,42.69316647,23.33407374,1151.387134,23.794068,0.95,0.05,0.952933,0.047067,0.260722,0.739278
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.802505,16.109147,3.696713,15.29230763,2.2e-07,0.95581979,42.7739103,23.59840507,1154.893754,22.931961,0.95,0.05,0.95582,0.04418,0.270173,0.729827
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.149224,16.109147,3.696713,15.47289892,2.3e-07,0.95866334,42.85343598,23.88796059,1158.350026,22.080452,0.95,0.05,0.958663,0.041337,0.280527,0.719473
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.495943,16.109147,3.696713,15.65266902,2.3e-07,0.9614649,42.93178728,24.20637044,1161.757751,21.239253,0.95,0.05,0.961465,0.038535,0.291912,0.708088
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.842663,16.109147,3.696713,15.83164052,2.3e-07,0.96422595,43.00900561,24.55800159,1165.118598,20.408089,0.95,0.05,0.964226,0.035774,0.304485,0.695515
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.189382,16.109147,3.696713,16.00983598,2.3e-07,0.96694789,43.08513024,24.94815427,1168.434173,19.586701,0.95,0.05,0.966948,0.033052,0.318435,0.681565
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.536101,16.109147,3.696713,16.18727659,2.4e-07,0.96963205,43.16019846,25.38332476,1171.705997,18.774844,0.95,0.05,0.969632,0.030368,0.333995,0.666005
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,bubble,10.88282,16.109147,3.696713,16.36398254,2.4e-07,0.97227972,43.23424575,25.8715621,1174.935521,17.97229,0.95,0.05,0.97228,0.02772,0.351453,0.648547
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,bubble,10.229539,16.109147,3.696713,16.53997304,2.4e-07,0.97489209,43.30730596,26.42296031,1178.124128,17.178823,0.95,0.05,0.974892,0.025108,0.371169,0.628831
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.576259,16.109147,3.696713,16.71526655,2.4e-07,0.97747032,43.37941142,27.0503502,1181.273144,16.394243,0.95,0.05,0.97747,0.02253,0.393602,0.606398
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.922978,16.109147,3.696713,16.88987993,2.5e-07,0.98001552,43.45059318,27.77029156,1184.383833,15.618364,0.95,0.05,0.980016,0.019984,0.419345,0.580655
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.269697,16.109147,3.696713,17.06383049,2.5e-07,0.98252876,43.52088115,28.60452928,1187.457433,14.851017,0.95,0.05,0.982529,0.017471,0.449174,0.550826
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.616416,16.109147,3.696713,17.23713404,2.5e-07,0.98501108,43.59030435,29.58218697,1190.495135,14.092044,0.95,0.05,0.985011,0.014989,0.484132,0.515868
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.963136,16.109147,3.696713,17.40980626,2.5e-07,0.9874635,43.65889113,30.74317187,1193.498111,13.341295,0.95,0.05,0.987463,0.012537,0.525644,0.474356
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.309855,16.109147,3.696713,17.58186298,2.6e-07,0.989887,43.72666945,32.14364756,1196.467522,12.59861,0.95,0.05,0.989887,0.010113,0.57572,0.42428
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.656574,16.109147,3.696713,17.75332158,2.6e-07,0.9922826,43.79366717,33.86520168,1199.404529,11.863784,0.95,0.05,0.992283,0.007717,0.637277,0.362723
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.003293,16.109147,3.696713,17.92420411,2.6e-07,0.99465127,43.85991192,36.03100348,1202.310289,11.136469,0.95,0.05,0.994651,0.005349,0.714718,0.285282
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,dew,4.350012,16.109147,3.696713,18.09454564,2.6e-07,0.99699394,43.92542943,38.8362258,1205.185877,10.415955,0.95,0.05,0.996994,0.003006,0.815022,0.184978
CO2;Methane,208.0,300.705989,77.909632,0.0,1.0,envelope,dew,3.696732,16.109147,3.696713,18.2644157,2.7e-07,0.99931115,43.990235,42.61102272,1208.0319,9.700727,0.95,0.05,0.999311,0.000689,0.949996,0.050004
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.26341,16.263491,3.876963,14.73401858,2.1e-07,0.95000037,42.6111583,23.35068049,1144.355273,25.08165,0.95,0.05,0.95,0.05,0.261315,0.738685
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.611493,16.263491,3.876963,14.91395053,2.2e-07,0.95292464,42.69294158,23.59904782,1147.903471,24.211526,0.95,0.05,0.952925,0.047075,0.270196,0.729804
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.959575,16.263491,3.876963,15.09305927,2.2e-07,0.95580467,42.77348733,23.86986209,1151.400621,23.352135,0.95,0.05,0.955805,0.044195,0.27988,0.72012
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.307658,16.263491,3.876963,15.27136856,2.2e-07,0.95864203,42.85283994,24.16616081,1154.848523,22.503184,0.95,0.05,0.958642,0.041358,0.290474,0.709526
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.655741,16.263491,3.876963,15.4489017,2.2e-07,0.96143823,42.93104147,24.49156024,1158.248898,21.664394,0.95,0.05,0.961438,0.038562,0.302109,0.697891
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.003824,16.263491,3.876963,15.62567978,2.3e-07,0.9641947,43.00813174,24.85039968,1161.603356,20.835499,0.95,0.05,0.964195,0.035805,0.31494,0.68506
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.351906,16.263491,3.876963,15.80172358,2.3e-07,0.96691279,43.08414859,25.24793118,1164.913438,20.01625,0.95,0.05,0.966913,0.033087,0.329154,0.670846
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.699989,16.263491,3.876963,15.97705273,2.3e-07,0.96959378,43.15912796,25.69057224,1168.180612,19.206409,0.95,0.05,0.969594,0.030406,0.344982,0.655018
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.048072,16.263491,3.876963,16.15168593,2.3e-07,0.9722389,43.23310414,26.1862472,1171.406274,18.405754,0.95,0.05,0.972239,0.027761,0.362705,0.637295
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,bubble,10.396155,16.263491,3.876963,16.32564102,2.4e-07,0.97484932,43.30610981,26.7448559,1174.59176,17.614077,0.95,0.05,0.974849,0.025151,0.382679,0.617321
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.744237,16.263491,3.876963,16.4989351,2.4e-07,0.97742615,43.37817633,27.37892838,1177.738354,16.831183,0.95,0.05,0.977426,0.022574,0.405351,0.594649
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.09232,16.263491,3.876963,16.67158488,2.4e-07,0.97997049,43.44933376,28.10455765,1180.847294,16.056892,0.95,0.05,0.97997,0.02003,0.431297,0.568703
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.440403,16.263491,3.876963,16.84360382,2.4e-07,0.98248335,43.51961115,28.94275837,1183.919734,15.291035,0.95,0.05,0.982483,0.017517,0.461268,0.538732
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.788486,16.263491,3.876963,17.01500942,2.5e-07,0.98496576,43.58903668,29.92149582,1186.956878,14.533456,0.95,0.05,0.984966,0.015034,0.496264,0.503736
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.136569,16.263491,3.876963,17.18581568,2.5e-07,0.98741869,43.65763789,31.07880415,1189.959845,13.783998,0.95,0.05,0.987419,0.012581,0.537645,0.462355
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.484651,16.263491,3.876963,17.3560382,2.5e-07,0.98984311,43.72544193,32.46774082,1192.929767,13.042493,0.95,0.05,0.989843,0.010157,0.587309,0.412691
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.832734,16.263491,3.876963,17.52569321,2.5e-07,0.99224,43.79247571,34.16457541,1195.867749,12.308712,0.95,0.05,0.99224,0.00776,0.647981,0.352019
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.180817,16.263491,3.876963,17.69480369,2.6e-07,0.99461028,43.85876561,36.28299828,1198.774906,11.582274,0.95,0.05,0.99461,0.00539,0.723728,0.276272
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,dew,4.5289,16.263491,3.876963,17.86340479,2.6e-07,0.99695483,43.92433555,39.0003897,1201.652229,10.862432,0.95,0.05,0.996955,0.003045,0.820892,0.179108
CO2;Methane,209.0,300.705989,77.909632,0.0,1.0,envelope,dew,3.876982,16.263491,3.876963,18.03156493,2.6e-07,0.99927409,43.9891984,42.61102297,1204.500212,10.147677,0.95,0.05,0.999274,0.000726,0.949996,0.050004
CO2;Methane,210.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.425417,16.4255,4.063871,14.53941334,2.1e-07,0.95000037,42.61115839,23.61268979,1140.8686,25.516411,0.95,0.05,0.95,0.05,0.270684,0.729316
CO2;Methane,210.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.774811,16.4255,4.063871,14.71700696,2.1e-07,0.95291663,42.69271743,23.86710475,1144.406242,24.648882,0.95,0.05,0.952917,0.047083,0.279781,0.720219
CO2;Methane,210.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.124204,16.4255,4.063871,14.8938246,2.2e-07,0.95578957,42.77306523,24.14419913,1147.893983,23.791929,0.95,0.05,0.95579,0.04421,0.289689,0.710311
CO2;Methane,210.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.473598,16.4255,4.063871,15.06988816,2.2e-07,0.95862073,42.85224439,24.44699992,1151.33355,22.945267,0.95,0.05,0.958621,0.041379,0.300516,0.699484
CO2;Methane,210.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.822991,16.4255,4.063871,15.24521826,2.2e-07,0.96141155,42.93029528,24.77910248,1154.726573,22.108625,0.95,0.05,0.961412,0.038588,0.312391,0.687609
CO2;Methane,210.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.172384,16.4255,4.063871,15.41983667,2.2e-07,0.9641634,43.00725624,25.14480998,1158.074649,21.281751,0.95,0.05,0.964163,0.035837,0.325467,0.674533
CO2;Methane,210.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.521778,16.4255,4.063871,15.59376036,2.3e-07,0.96687757,43.08316369,25.5493162,1161.379215,20.464397,0.95,0.05,0.966878,0.033122,0.339931,0.660069
CO2;Methane,210.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.871171,16.4255,4.063871,15.76700821,2.3e-07,0.96955532,43.15805232,25.99894776,1164.641697,19.656336,0.95,0.05,0.969555,0.030445,0.356008,0.643992
CO2;Methane,210.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.220564,16.4255,4.063871,15.93959751,2.3e-07,0.97219782,43.23195521,26.50149,1167.863443,18.857352,0.95,0.05,0.972198,0.027802,0.373977,0.626023
CO2;Methane,210.0,300.705989,77.909632,0.0,1.0,envelope,bubble,10.569958,16.4255,4.063871,16.11154482,2.3e-07,0.9748062,43.30490398,27.06663185,1171.045743,18.067242,0.95,0.05,0.974806,0.025194,0.394184,0.605816
CO2;Methane,210.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.919351,16.4255,4.063871,16.28286599,2.3e-07,0.97738155,43.37692897,27.70658362,1174.189837,17.285818,0.95,0.05,0.977382,0.022618,0.417067,0.582933
CO2;Methane,210.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.268745,16.4255,4.063871,16.45357645,2.4e-07,0.97992492,43.44805934,28.43695143,1177.296923,16.5129,0.95,0.05,0.979925,0.020075,0.443182,0.556818
CO2;Methane,210.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.618138,16.4255,4.063871,16.62368937,2.4e-07,0.9824373,43.51832326,29.27800105,1180.36813,15.748325,0.95,0.05,0.982437,0.017563,0.473255,0.526745
CO2;Methane,210.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.967531,16.4255,4.063871,16.79322056,2.4e-07,0.98491968,43.58774809,30.25652933,1183.404611,14.991932,0.95,0.05,0.98492,0.01508,0.508244,0.491756
